per_model_file,target,learner,cv,experiment,n_train,n_test,R2,MAE,RMSE,MRE
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter10_seed9042,4820.0,1205.0,0.2848354497469626,142.00480629538745,342.5944218862492,988.3598198535028
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter11_seed10042,4820.0,1205.0,0.2349503293898938,144.79718614957832,314.3032869277679,895.4268958441585
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter12_seed11042,4820.0,1205.0,0.1994682273142201,151.13951862349612,338.48264530123987,1025.9842405569093
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter13_seed12042,4820.0,1205.0,0.2410795454624594,153.37542358023367,353.5810357717268,983.091025668574
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter14_seed13042,4820.0,1205.0,0.2709726611037407,160.42379441038793,385.6477701630231,986.6257840271549
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter15_seed14042,4820.0,1205.0,0.2426081999743474,151.31661203665925,349.95265133112537,1038.911790872943
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter16_seed15042,4820.0,1205.0,0.1408614620955213,142.67881255646216,315.9453551514046,997.8928053460154
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter17_seed16042,4820.0,1205.0,0.1987800918558866,160.86119086204187,373.80000880103546,971.8711077336554
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter18_seed17042,4820.0,1205.0,0.2703143439558237,151.58147198413255,361.4950338171255,900.9839547069124
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter19_seed18042,4820.0,1205.0,0.2622421383093444,150.5677514763801,355.3113756167713,998.698281002903
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter20_seed19042,4820.0,1205.0,0.1798012454523261,145.06087473930413,301.45812128594815,934.9926724154526
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter21_seed20042,4820.0,1205.0,0.0377109957451001,152.58287957286274,301.71550274213297,946.7382090886427
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter22_seed21042,4820.0,1205.0,0.2339056679812839,150.6910000112166,377.47152216393863,988.6479782023536
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter23_seed22042,4820.0,1205.0,0.2545116542247164,149.75177256225967,342.13267713032263,950.751011058271
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter24_seed23042,4820.0,1205.0,0.2854846941244957,151.3334563665163,352.567543160868,1016.6883904875224
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter25_seed24042,4820.0,1205.0,0.1726343161428746,137.76775244591468,287.9840161897688,1026.8454595821652
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter26_seed25042,4820.0,1205.0,0.242901518607862,150.5812715535764,338.26999564303634,1073.419051079673
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter27_seed26042,4820.0,1205.0,0.2394380790045968,141.68904942238865,318.74354886974794,990.728832742404
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter28_seed27042,4820.0,1205.0,0.2961756787437039,164.45549484399376,425.1944800499738,1008.6055499719364
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter29_seed28042,4820.0,1205.0,0.2436488395446755,153.88889921472858,364.5010392837336,956.4878649119544
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter30_seed29042,4820.0,1205.0,0.3101354307373545,157.3775325422152,405.3409769459545,927.9748842020113
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter01_seed42,4820.0,1205.0,0.1746241799381473,155.30004902908473,382.2101566812232,1050.0892435261046
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter02_seed1042,4820.0,1205.0,0.1101032152685105,158.73323269733055,355.35869025929674,1040.2256638530962
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter03_seed2042,4820.0,1205.0,0.1134910640633729,159.93883826794337,344.8504032727546,1039.699693959286
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter04_seed3042,4820.0,1205.0,0.1615820784783155,165.40237917358436,398.0533306331316,1005.7932513961168
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter05_seed4042,4820.0,1205.0,0.153807962699108,169.76762521162274,439.0366103405486,996.0083874415128
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter06_seed5042,4820.0,1205.0,0.1458276371461593,156.95491504346796,385.7764218264155,1015.2184506971512
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter07_seed6042,4820.0,1205.0,0.1455376034293013,144.78724599325764,310.2121797489546,1056.2133605139834
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter08_seed7042,4820.0,1205.0,0.1440106451127037,161.57956276786348,363.52239266283186,1008.3334732666644
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter09_seed8042,4820.0,1205.0,0.0984237338521639,161.52922174465152,358.0129646826826,957.3793479601966
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter10_seed9042,4820.0,1205.0,0.1240353079966014,157.76116967587026,379.158327280174,958.2809537970522
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter11_seed10042,4820.0,1205.0,0.1045765653914091,157.05608964403817,340.03086068554325,884.7499756371061
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter12_seed11042,4820.0,1205.0,0.1464796386871534,160.32894058676578,349.5055388137003,977.9903141339532
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter13_seed12042,4820.0,1205.0,0.1328405229407814,159.5987583277062,377.9551975336833,994.3679143300044
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter14_seed13042,4820.0,1205.0,0.1547985593967029,166.65133837515094,415.23985570489555,1002.1167545431296
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter15_seed14042,4820.0,1205.0,0.1220994930161735,158.14252847038057,376.7659429516572,999.2292712999292
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter16_seed15042,4820.0,1205.0,0.0745169539300941,147.29581066624138,327.9175106830543,950.0036365781413
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter17_seed16042,4820.0,1205.0,0.1465982159367834,161.34862918307613,385.7804493252707,937.536435321
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter18_seed17042,4820.0,1205.0,0.17143175570321,158.02945320669522,385.21090494935726,915.2019657568688
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter19_seed18042,4820.0,1205.0,0.167456587703021,161.0652702104192,377.4467005448885,983.2497624899136
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter20_seed19042,4820.0,1205.0,0.1197313485866998,149.01876011284656,312.3022070541137,904.996044391596
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter21_seed20042,4820.0,1205.0,0.0778586386608179,156.2560628398551,295.35451561041236,895.0073974556012
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter22_seed21042,4820.0,1205.0,0.1561500387064633,161.2005565534112,396.1646177525909,982.7889931842498
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter23_seed22042,4820.0,1205.0,0.1658558982348028,157.84588851614393,361.9050706488616,954.367987929412
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter24_seed23042,4820.0,1205.0,0.1373057849391863,163.34848179562366,387.4048059119264,931.9930368682556
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter25_seed24042,4820.0,1205.0,0.0958595205244826,147.05132313737832,301.0492772041338,986.4748259135486
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter26_seed25042,4820.0,1205.0,0.1402908133001117,156.00087918641196,360.4649764043809,984.9461178284764
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter27_seed26042,4820.0,1205.0,0.1730990308151414,149.08848456428862,332.3539657677817,1001.2426256974588
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter28_seed27042,4820.0,1205.0,0.1669241414021602,175.03534537315332,462.5916160461406,1021.7431909727104
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter29_seed28042,4820.0,1205.0,0.1108331385253371,161.3064435678923,395.2106746871839,955.3640959177472
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter30_seed29042,4820.0,1205.0,0.1628419574994133,170.9703490568716,446.521439855764,976.608100961206
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter01_seed42,4820.0,1205.0,0.2710021288579837,152.6703720690799,359.20260928288434,1082.0004466203386
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter02_seed1042,4820.0,1205.0,0.194256492863731,157.52353572662827,338.13920635721854,1164.4327909415254
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter03_seed2042,4820.0,1205.0,0.1902625710893803,155.33117461540795,329.5803317573295,1297.6918925577238
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter04_seed3042,4820.0,1205.0,0.2923643621556638,155.46920385055225,365.6923151964196,1070.775816997182
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter05_seed4042,4820.0,1205.0,0.2718667437765771,162.60048150464277,407.2599495149036,1044.9348744324393
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter06_seed5042,4820.0,1205.0,0.2521188473246066,152.3391327671633,360.97673891987574,1103.981232692779
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter07_seed6042,4820.0,1205.0,0.2001051602993585,142.04602095042588,300.1434121293832,1312.2650778956704
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter08_seed7042,4820.0,1205.0,0.1531038645509388,157.84208293479995,361.5863786984068,1432.5380506132617
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter09_seed8042,4820.0,1205.0,0.2125099365897851,152.25678881772777,334.5954724370852,1014.8907298352224
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter10_seed9042,4820.0,1205.0,0.2646828900974535,146.19309770936323,347.38785723854573,1091.424968207145
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter11_seed10042,4820.0,1205.0,0.220733469778569,149.23968699629438,317.2101814315456,1001.1838220569292
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter12_seed11042,4820.0,1205.0,0.1609854701089134,157.54812519581597,346.52283643644853,1522.5437886490492
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter13_seed12042,4820.0,1205.0,0.1717927814775619,158.69521282319357,369.3689121338819,1410.5325232688133
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter14_seed13042,4820.0,1205.0,0.2401967637862723,165.00189495245834,393.7036912702948,1047.765635106394
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter15_seed14042,4820.0,1205.0,0.1261469197123571,156.14317098373448,375.8964285794433,1552.4155088754214
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter16_seed15042,4820.0,1205.0,0.0984539953074273,128.42703062000186,323.64903865189035,1082.6801030111849
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter17_seed16042,4820.0,1205.0,0.1314425921101387,157.17053663231425,389.1909256470379,1396.631173988236
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter18_seed17042,4820.0,1205.0,0.1761716640586867,157.6335580313109,384.1075057086775,1360.5585879646846
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter19_seed18042,4820.0,1205.0,0.1441918385511182,159.3635380715385,382.6840847045861,1463.3482731387924
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter20_seed19042,4820.0,1205.0,0.2135453639988513,146.0786128593537,295.191789598997,1084.7321301018878
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter21_seed20042,4820.0,1205.0,0.1364867204766743,146.60916326606386,285.81128623165733,1361.282637991858
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter22_seed21042,4820.0,1205.0,0.2621941674173957,152.92923891911505,370.4367880443507,1123.2825915321796
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter23_seed22042,4820.0,1205.0,0.1644188796588377,150.5691338400171,362.2166717955837,1277.3634878145845
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter24_seed23042,4820.0,1205.0,0.2646844414858847,155.61321219094108,357.6625254338063,1017.6577569548192
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter25_seed24042,4820.0,1205.0,0.1378457423504245,141.18962396783522,293.9761653835345,1522.4544316818713
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter26_seed25042,4820.0,1205.0,0.1529483498035891,157.08911334590888,357.8015657528648,1507.3884542128403
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter27_seed26042,4820.0,1205.0,0.1814250963744792,145.51240236773145,330.6764964946976,1387.7146120055706
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter28_seed27042,4820.0,1205.0,0.1327453143493355,168.03538721944943,471.98566674601864,1276.1864003657613
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter29_seed28042,4820.0,1205.0,0.2128785715747391,158.1462350362881,371.8415356974886,1044.5093466730818
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter30_seed29042,4820.0,1205.0,0.2439441585358471,164.14033713848715,424.3415185269504,1037.4333539801933
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter01_seed42,4820.0,1205.0,0.2090478655825183,153.4696938328549,374.1549143955477,964.0404947690424
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter02_seed1042,4820.0,1205.0,0.2368366533724843,150.29016408110675,329.0833226743293,1003.1237079462196
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter03_seed2042,4820.0,1205.0,0.0644136852631004,155.95984585219838,354.2673344617989,1028.45208450832
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter04_seed3042,4820.0,1205.0,0.3289086660803484,151.80841008330444,356.1244577546684,993.5298830913056
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter05_seed4042,4820.0,1205.0,0.3060199917090919,165.37835218991162,397.5939335926758,983.6692761245878
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter06_seed5042,4820.0,1205.0,0.1423244878273158,150.36590625792996,386.5666895004609,980.7478712317504
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter07_seed6042,4820.0,1205.0,0.1157484279477352,142.36965977086822,315.5733267807812,997.8214904352442
data_Salesforce_codegen2-16B,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter08_seed7042,4820.0,1205.0,0.1059326906275858,155.91619068391256,371.5199110694739,1032.990212895014
