experiment,method,cv,target,per_model_file,n_train,n_test,R2,MAE,RMSE,MRE,iteration,seed,source,run_folder,summary_path,parent_dir,dal_depth
baseline_split80_llm_pilot_iter15_seed14042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.450073951295037,95.0072010553414,266.5295180542143,184.16060005628864,15,14042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112852/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112852,
baseline_split80_llm_pilot_iter16_seed15042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.4749078244324778,93.91322000902726,257.1103578876067,199.56608825297897,16,15042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112857/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112857,
baseline_split80_llm_pilot_iter17_seed16042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.4876924998239017,96.55245155179044,295.30891296437375,186.4863175554939,17,16042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112903/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112903,
baseline_split80_llm_pilot_iter18_seed17042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.5368701753207018,90.75517566051344,234.84090855708476,201.81505602595428,18,17042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112909/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112909,
baseline_split80_llm_pilot_iter19_seed18042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.5260475200101233,93.90743895132572,262.6145895540309,197.1260902880724,19,18042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112914/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112914,
baseline_split80_llm_pilot_iter20_seed19042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.5052366342797942,93.2816002817742,260.4583827909949,199.65948732704604,20,19042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112920/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112920,
baseline_split80_llm_pilot_iter21_seed20042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.5467669140685611,94.2383877619821,254.14460499964113,188.82128985427732,21,20042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112926/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112926,
baseline_split80_llm_pilot_iter22_seed21042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.4508558799724472,93.6066033719536,260.7872382259592,215.69887349535932,22,21042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112931/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112931,
baseline_split80_llm_pilot_iter23_seed22042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.511873672700009,93.39434558434554,250.07568885701136,205.33686370918028,23,22042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112937/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112937,
baseline_split80_llm_pilot_iter24_seed23042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.5466831485870247,92.68480468024757,261.8678173782079,201.913204677536,24,23042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112942/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112942,
baseline_split80_llm_pilot_iter25_seed24042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.4940090182551856,93.3247873256927,267.3851536096789,210.2266956406813,25,24042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112948/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112948,
baseline_split80_llm_pilot_iter26_seed25042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.4574469528450047,94.42019689387766,269.8238636463073,220.2401606131788,26,25042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112954/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112954,
baseline_split80_llm_pilot_iter27_seed26042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.5505649025139439,97.4008687076151,278.68686998671996,192.79071694751363,27,26042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112959/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112959,
baseline_split80_llm_pilot_iter28_seed27042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.526356426983594,96.52286631970549,263.17839268891146,204.30610429329224,28,27042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_113005/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_113005,
baseline_split80_llm_pilot_iter29_seed28042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.3838812315121508,94.22398467987485,286.7627357053774,182.13115420941205,29,28042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_113011/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_113011,
baseline_split80_llm_pilot_iter30_seed29042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.5566476687109836,93.07415527987686,251.241397935534,195.17315997639747,30,29042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_113016/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_113016,
baseline_split80_lr_iter01_seed42,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.3049893807037194,122.2262926392893,299.5400430688853,358.93401362007705,1,42,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104107/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104107,
baseline_split80_lr_iter02_seed1042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2969487720984402,121.35652749278456,303.0992465181197,359.888889820253,2,1042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104113/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104113,
baseline_split80_lr_iter03_seed2042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.3067762705728408,122.86622912809727,301.52695642142254,341.35679783302106,3,2042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104118/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104118,
baseline_split80_lr_iter04_seed3042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2956560032619435,121.86485301295674,323.17073360984455,362.4907746023152,4,3042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104123/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104123,
baseline_split80_lr_iter05_seed4042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2980197401442362,123.0190859562102,321.2058286665299,349.37887172506043,5,4042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104129/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104129,
baseline_split80_lr_iter06_seed5042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2862219531159696,119.36266711841752,299.3084923290455,340.17412584689305,6,5042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104134/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104134,
baseline_split80_lr_iter07_seed6042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.317325770561552,121.39493925739646,302.98508775098526,352.788092962631,7,6042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104139/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104139,
baseline_split80_lr_iter08_seed7042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.287479780225198,125.72312907516434,334.72720778821605,347.85055087478344,8,7042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104144/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104144,
baseline_split80_lr_iter09_seed8042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2822310533071338,125.32866957929186,322.58982505463604,351.1636390135685,9,8042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104150/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104150,
baseline_split80_lr_iter10_seed9042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.3109379630289605,120.08342447979555,314.46193223032833,321.64328748600974,10,9042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104155/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104155,
baseline_split80_lr_iter11_seed10042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.296727362702281,125.92183629446367,339.75461057149124,333.36117662260534,11,10042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104200/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104200,
baseline_split80_lr_iter12_seed11042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.295126211270334,123.86485145662311,324.2070374930342,348.8653360680783,12,11042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104205/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104205,
baseline_split80_lr_iter13_seed12042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2816960934642581,121.25646786712696,299.737769984521,372.3379670524587,13,12042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104211/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104211,
baseline_split80_lr_iter14_seed13042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2845228098804823,125.8792598390242,306.2692965363649,351.1413419297098,14,13042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104216/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104216,
baseline_split80_lr_iter15_seed14042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2904462727271335,125.9644958511754,302.7511566475372,349.9673245162942,15,14042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104222/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104222,
baseline_split80_lr_iter16_seed15042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2903287600570416,122.05835770922356,298.9030882346441,347.20962756590126,16,15042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104227/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104227,
baseline_split80_lr_iter17_seed16042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2889070715094636,124.15405647148442,347.91598099606574,324.7020341929258,17,16042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104233/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104233,
baseline_split80_lr_iter18_seed17042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.3223749666323977,119.95361057814146,284.06458850159515,350.2081461541432,18,17042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104238/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104238,
baseline_split80_lr_iter19_seed18042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.3144852207883369,122.4316429751384,315.8347127844947,338.6270839311229,19,18042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104243/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104243,
baseline_split80_lr_iter20_seed19042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2935461829970981,123.70499280967144,311.23000523264886,340.43272884309397,20,19042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104248/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104248,
baseline_split80_lr_iter21_seed20042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2830839666671882,123.15394787373346,319.63493388405,328.5189779526583,21,20042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104254/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104254,
baseline_split80_lr_iter22_seed21042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2940158278287706,121.52261141373144,295.6927310557807,366.4750909914406,22,21042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104259/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104259,
baseline_split80_lr_iter23_seed22042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.32507588874061,122.314393624714,294.0578850775989,338.7038827818426,23,22042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104304/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104304,
baseline_split80_lr_iter24_seed23042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.293748819393232,121.75967262124692,326.85925767176496,351.2643226840728,24,23042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104310/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104310,
baseline_split80_lr_iter25_seed24042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2823130749289733,123.61393451665842,318.44425521678005,356.6280444883457,25,24042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104315/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104315,
baseline_split80_lr_iter26_seed25042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_google_flan-ul2,36684,9172,0.2966422539183911,120.6782036548908,307.2185185470921,369.28375965985686,26,25042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104320/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104320,
